material,thickness,particle_type,energy,heating_mean,heating_std,total_mean,total_std,flux_mean,flux_std,sensitivity_mean,sensitivity_std,total_prob_mean,total_prob_std
silicon,0.1,gamma,4500000.0,282.90100897840426,10.834168398617706,3.583495660022361e-05,1.6268110236765978e-07,0.0004996498085101514,2.2680925963703196e-06,6.286689088408984e-05,2.407592977470601e-06,3.583495660022361e-05,1.6268110236765978e-07
silicon,0.1,gamma,4600000.0,279.8378344769372,10.744225378984142,3.5181178595948286e-05,1.5370627489991785e-07,0.0004946877489033023,2.1612932009098276e-06,6.083431184281243e-05,2.335701169344379e-06,3.5181178595948286e-05,1.5370627489991785e-07
silicon,0.1,gamma,4700000.0,269.6229750563461,11.393816002255024,3.515721751337054e-05,1.5409287358489781e-07,0.0004982466974749567,2.183062628019793e-06,5.736659043752044e-05,2.4242161706925583e-06,3.515721751337054e-05,1.5409287358489781e-07
silicon,0.1,gamma,4800000.0,294.947882248254,13.247841602460381,3.498802060434258e-05,1.54504201386158e-07,0.0004995823080548282,2.206316602021949e-06,6.144747546838626e-05,2.7599670005125794e-06,3.498802060434258e-05,1.54504201386158e-07
silicon,0.1,gamma,4900000.0,273.9103236813152,11.638691388301181,3.47889708507295e-05,1.4713577034917815e-07,0.0005005258192467617,2.1154984162475688e-06,5.590006605741127e-05,2.375243140469629e-06,3.47889708507295e-05,1.4713577034917815e-07
silicon,0.1,gamma,5000000.0,269.39040195502446,11.290071287874271,3.4343307106533895e-05,1.5945549968607033e-07,0.0004978288437270765,2.31089319161856e-06,5.387808039100489e-05,2.2580142575748543e-06,3.4343307106533895e-05,1.5945549968607033e-07
silicon,0.1,gamma,5100000.0,294.0168743676831,12.467821443429917,3.412051596446203e-05,1.679812017688448e-07,0.0004981798611166451,2.4528274047446757e-06,5.7650367523075116e-05,2.444670871260768e-06,3.412051596446203e-05,1.679812017688448e-07
silicon,0.1,gamma,5200000.0,278.079837509773,10.958293769081434,3.4076958516732555e-05,1.474003108152146e-07,0.0005011605192013936,2.1675275123168855e-06,5.347689182880249e-05,2.107364186361814e-06,3.4076958516732555e-05,1.474003108152146e-07
silicon,0.1,gamma,5300000.0,293.10794819826936,11.368530538933154,3.3491407923634706e-05,1.4644086959103617e-07,0.000495968088792118,2.167468467995423e-06,5.5303386452503654e-05,2.1450057620628593e-06,3.3491407923634706e-05,1.4644086959103617e-07
silicon,0.1,gamma,5400000.0,279.92280142670523,13.340861588373498,3.367383458515361e-05,1.456203758643038e-07,0.0005018837654973211,2.170301072541649e-06,5.183755581976023e-05,2.47052992377287e-06,3.367383458515361e-05,1.456203758643038e-07
silicon,0.1,gamma,5500000.0,299.4948509954653,13.301383039408885,3.320870390310581e-05,1.3087210233458888e-07,0.0004980949639153846,1.961960492738512e-06,5.445360927190278e-05,2.4184332798925247e-06,3.320870390310581e-05,1.3087210233458888e-07
silicon,0.1,gamma,5600000.0,310.77601033479283,14.543564643275463,3.305441516873859e-05,1.5366598904018563e-07,0.0004986191266213758,2.3179029942747922e-06,5.549571613121301e-05,2.5970651148706185e-06,3.305441516873859e-05,1.5366598904018563e-07
silicon,0.1,gamma,5700000.0,284.92245361568445,11.67968030617869,3.292810159011868e-05,1.4333098668892867e-07,0.0004995189381254269,2.17408666130867e-06,4.998639537117271e-05,2.0490667203822266e-06,3.292810159011868e-05,1.4333098668892867e-07
silicon,0.1,gamma,5800000.0,301.8563068454268,13.560905409545981,3.285099084765413e-05,1.3943181402067953e-07,0.0005011930386435272,2.1275855434902914e-06,5.204419083541841e-05,2.338087139576893e-06,3.285099084765413e-05,1.3943181402067953e-07
silicon,0.1,gamma,5900000.0,305.7562540190989,12.518185813376101,3.26464074484067e-05,1.4966618595273392e-07,0.0005007265005890323,2.2955371048704604e-06,5.182309390154218e-05,2.121726409046797e-06,3.26464074484067e-05,1.4966618595273392e-07
silicon,0.1,gamma,6000000.0,284.38825540914286,13.65443018861394,3.2280005442445224e-05,1.4013842303957958e-07,0.0004975665925973473,2.160137305774989e-06,4.739804256819048e-05,2.27573836476899e-06,3.2280005442445224e-05,1.4013842303957958e-07
silicon,0.1,gamma,6100000.0,299.165511292148,15.035443023772507,3.256603202339659e-05,1.3979925876076818e-07,0.0005045957671690466,2.1665296184077155e-06,4.904352644133573e-05,2.4648267252086077e-06,3.256603202339659e-05,1.3979925876076818e-07
silicon,0.1,gamma,6200000.0,293.38365147262897,12.933561403621924,3.201545181222218e-05,1.4689048264481912e-07,0.0004986475518711656,2.288122382470872e-06,4.73199437859079e-05,2.086058290906762e-06,3.201545181222218e-05,1.4689048264481912e-07
silicon,0.1,gamma,6300000.0,297.76558030315147,11.493598120264348,3.193965507257684e-05,1.2902332280322332e-07,0.0004999552620756192,2.019869076319295e-06,4.726437782589706e-05,1.824380654010214e-06,3.193965507257684e-05,1.2902332280322332e-07
silicon,0.1,gamma,6400000.0,310.0579097420788,13.666745882360043,3.190066575029444e-05,1.5665886502891602e-07,0.0005016610172672994,2.46376787801166e-06,4.8446548397199806e-05,2.135429044118757e-06,3.190066575029444e-05,1.5665886502891602e-07
silicon,0.1,gamma,6500000.0,288.1739251924925,12.174649959528585,3.156340045615443e-05,1.403073599941711e-07,0.0004986621219805311,2.2166498768731514e-06,4.4334450029614234e-05,1.8730230706967055e-06,3.156340045615443e-05,1.403073599941711e-07
silicon,0.1,gamma,6600000.0,304.71833670522784,13.984496222061496,3.1533767102730733e-05,1.4654089460849092e-07,0.0005005300894184512,2.326274392698637e-06,4.6169444955337554e-05,2.1188630639487117e-06,3.1533767102730733e-05,1.4654089460849092e-07
silicon,0.1,gamma,6700000.0,285.31348429596636,14.146501258506863,3.144163856265455e-05,1.3606592720650673e-07,0.000501188476095633,2.168593449358714e-06,4.2584102133726326e-05,2.1114180982846065e-06,3.144163856265455e-05,1.3606592720650673e-07
silicon,0.1,gamma,6800000.0,302.0781133606502,13.933310995648526,3.1280040185511784e-05,1.3127729974858248e-07,0.0005006248122006566,2.1012747335386255e-06,4.44232519648015e-05,2.049016322889489e-06,3.1280040185511784e-05,1.3127729974858248e-07
silicon,0.1,gamma,6900000.0,291.9698481024249,15.328657881511544,3.1130661238105674e-05,1.3322939116953692e-07,0.0005002466280242844,2.1408841352996263e-06,4.2314470739481875e-05,2.2215446205089193e-06,3.1130661238105674e-05,1.3322939116953692e-07
silicon,0.1,gamma,7000000.0,334.1406704466389,14.5482930027708,3.1010234038331286e-05,1.323797120569316e-07,0.0005001933866090735,2.135381782642349e-06,4.773438149237699e-05,2.0783275718244e-06,3.1010234038331286e-05,1.323797120569316e-07
silicon,0.1,gamma,7100000.0,292.3463081228124,15.926598547972441,3.1009163308256106e-05,1.2568515719615525e-07,0.0005020481596672822,2.03475880485834e-06,4.117553635532569e-05,2.2431828940806256e-06,3.1009163308256106e-05,1.2568515719615525e-07
silicon,0.1,gamma,7200000.0,320.15955264825976,14.364029281901415,3.0549994360101476e-05,1.220724454890595e-07,0.00049647758546158,1.9842050508232376e-06,4.4466604534480524e-05,1.995004066930752e-06,3.0549994360101476e-05,1.220724454890595e-07
silicon,0.1,gamma,7300000.0,320.7275565575818,15.429805301026818,3.0506393178668316e-05,1.1713043163410585e-07,0.000497640861909418,1.9106021313225275e-06,4.3935281720216686e-05,2.1136719590447697e-06,3.0506393178668316e-05,1.1713043163410585e-07
silicon,0.1,gamma,7400000.0,320.27207539144433,16.371142227042466,3.052325955777555e-05,1.2573639264341367e-07,0.0004997519424008539,2.058694181493447e-06,4.328001018803302e-05,2.2123165171679006e-06,3.052325955777555e-05,1.2573639264341367e-07
silicon,0.1,gamma,7500000.0,287.1485640658339,14.53545547259175,3.034878763589111e-05,1.251145430944788e-07,0.0004984489344233957,2.0549574736807252e-06,3.828647520877785e-05,1.9380607296788997e-06,3.034878763589111e-05,1.251145430944788e-07
silicon,0.1,gamma,7600000.0,309.6207804420397,13.201079535102512,3.0347922961044857e-05,1.3148153827498295e-07,0.0004999586816675842,2.1659705136155585e-06,4.073957637395259e-05,1.7369841493555936e-06,3.0347922961044857e-05,1.3148153827498295e-07
silicon,0.1,gamma,7700000.0,305.1753293374531,15.118223646644138,3.0446731520081258e-05,1.4210563665636715e-07,0.0005031222661851252,2.348195462263693e-06,3.9633159654214685e-05,1.9634056683953424e-06,3.0446731520081258e-05,1.4210563665636715e-07
silicon,0.1,gamma,7800000.0,295.33150310211727,13.409340039090619,3.019940976170397e-05,1.4007146023384236e-07,0.0005005665625602362,2.3218139848868366e-06,3.7863013218220165e-05,1.7191461588577718e-06,3.019940976170397e-05,1.4007146023384236e-07
silicon,0.1,gamma,7900000.0,336.53781096734775,15.33044706015319,2.9865988467564493e-05,1.2421514122600074e-07,0.0004965267157639899,2.064956215619762e-06,4.259972290725921e-05,1.940562919006733e-06,2.9865988467564493e-05,1.2421514122600074e-07
silicon,0.1,gamma,8000000.0,296.1479029738469,15.029280515925118,2.99320591271309e-05,1.2771087189676805e-07,0.0004990241518488383,2.1290939537813943e-06,3.7018487871730865e-05,1.8786600644906397e-06,2.99320591271309e-05,1.2771087189676805e-07
silicon,0.1,gamma,8100000.0,307.47424866107,16.615051947610464,2.961884804648357e-05,1.345952623964805e-07,0.0004952481979484526,2.2506761400440577e-06,3.795978378531729e-05,2.051240981186477e-06,2.961884804648357e-05,1.345952623964805e-07
silicon,0.1,gamma,8200000.0,324.9791959670481,15.100208154417052,2.9752822383244307e-05,1.390527927579146e-07,0.0004989526219794125,2.3317537884980528e-06,3.963160926427416e-05,1.8414887993191527e-06,2.9752822383244307e-05,1.390527927579146e-07
silicon,0.1,gamma,8300000.0,314.8880610121254,16.54266158305421,2.9783852052167946e-05,1.3073695421932916e-07,0.0005009473654490718,2.198549209428829e-06,3.793832060387053e-05,1.993091756994483e-06,2.9783852052167946e-05,1.3073695421932916e-07
silicon,0.1,gamma,8400000.0,314.9229086111214,16.04208275512874,2.9527427741882208e-05,1.4041047809291974e-07,0.0004980016139016547,2.3682521113942166e-06,3.749082245370493e-05,1.9097717565629452e-06,2.9527427741882208e-05,1.4041047809291974e-07
silicon,0.1,gamma,8500000.0,281.72543194281513,15.365398443038353,2.953337465941756e-05,1.4955216444760098e-07,0.0004993255793874661,2.5285080571044827e-06,3.3144168463860605e-05,1.8076939344751004e-06,2.953337465941756e-05,1.4955216444760098e-07
silicon,0.1,gamma,8600000.0,323.57202130812607,16.75001578181264,2.969584398477236e-05,1.110353119264496e-07,0.0005033097987624017,1.882097338314085e-06,3.762465364047977e-05,1.947676253699144e-06,2.969584398477236e-05,1.110353119264496e-07
silicon,0.1,gamma,8700000.0,316.3670777800658,18.4751473518211,2.925269595543093e-05,1.3082519071658692e-07,0.0004970129203039751,2.222685069278739e-06,3.63640319287432e-05,2.1235801553817357e-06,2.925269595543093e-05,1.3082519071658692e-07
silicon,0.1,gamma,8800000.0,303.95863834014347,16.111795401587827,2.9226991372349885e-05,1.3186007620685072e-07,0.0004976422383259904,2.245471056306137e-06,3.454075435683448e-05,1.8308858410895258e-06,2.9226991372349885e-05,1.3186007620685072e-07
silicon,0.1,gamma,8900000.0,327.9031393702834,16.407366433372488,2.922728618788722e-05,1.3201594210429486e-07,0.0004986233829696138,2.252198953815129e-06,3.684304936744757e-05,1.8435243183564593e-06,2.922728618788722e-05,1.3201594210429486e-07
silicon,0.1,gamma,9000000.0,282.66034985201685,15.524302932336244,2.940183735283188e-05,1.3078790445355754e-07,0.000502663187831497,2.235848585760905e-06,3.1406705539112983e-05,1.7249225480373606e-06,2.940183735283188e-05,1.3078790445355754e-07
silicon,0.1,gamma,9100000.0,294.7874675044249,14.696932811645306,2.8993740266937496e-05,1.4130384195497455e-07,0.0004968044798511851,2.4210642723071193e-06,3.239422719828845e-05,1.6150475617192644e-06,2.8993740266937496e-05,1.4130384195497455e-07
silicon,0.1,gamma,9200000.0,316.2470828619022,15.799102372341823,2.9175074344185834e-05,1.438147716072746e-07,0.0005010394428921175,2.4698485951678106e-06,3.4374682919771975e-05,1.717293736124111e-06,2.9175074344185834e-05,1.438147716072746e-07
silicon,0.1,gamma,9300000.0,323.3663641013376,17.8328049613685,2.8925161408940065e-05,1.316181998470016e-07,0.000497866839929996,2.265316686822502e-06,3.477057678509006e-05,1.9175059098245696e-06,2.8925161408940065e-05,1.316181998470016e-07
silicon,0.1,gamma,9400000.0,297.2907984588572,15.595332784404393,2.9057631301311885e-05,1.3313467777782046e-07,0.000501082373622969,2.295979753931817e-06,3.162668068711247e-05,1.6590779557877014e-06,2.9057631301311885e-05,1.3313467777782046e-07
silicon,0.1,gamma,9500000.0,312.2587444805657,15.600657967559652,2.919859847825859e-05,1.320877388340473e-07,0.000504381560096746,2.2817033076666665e-06,3.286934152427007e-05,1.642174522901016e-06,2.919859847825859e-05,1.320877388340473e-07
silicon,0.1,gamma,9600000.0,289.5919706098847,14.841563657344548,2.887085421654511e-05,1.3628297084635387e-07,0.0004995782244362954,2.3582614440982404e-06,3.016583027186299e-05,1.5459962143067237e-06,2.887085421654511e-05,1.3628297084635387e-07
silicon,0.1,gamma,9700000.0,309.41266199393624,16.253251143468443,2.8967208834753312e-05,1.1790412280392244e-07,0.0005021126201874179,2.0437879773678598e-06,3.189821257669446e-05,1.6755929013884994e-06,2.8967208834753312e-05,1.1790412280392244e-07
silicon,0.1,gamma,9800000.0,281.68464471537175,13.412348736978888,2.8620975757873464e-05,1.3408070538056236e-07,0.0004969837361452198,2.3283033769210625e-06,2.874333109340528e-05,1.3686070139774375e-06,2.8620975757873464e-05,1.3408070538056236e-07
silicon,0.1,gamma,9900000.0,298.22024132016475,17.117053507833354,2.8738739785171817e-05,1.1974077207523975e-07,0.0004998921431147914,2.082781349749653e-06,3.012325669900654e-05,1.728995303821551e-06,2.8738739785171817e-05,1.1974077207523975e-07
silicon,0.1,gamma,10000000.0,305.82625802143536,17.944186078463826,2.870006223466043e-05,1.28301679916788e-07,0.0005000522907069775,2.235486555627991e-06,3.058262580214354e-05,1.7944186078463826e-06,2.870006223466043e-05,1.28301679916788e-07
silicon,0.1,gamma,10100000.0,303.6068692553539,15.370022260946767,2.8574943858906348e-05,1.3503018332713793e-07,0.000498691350135286,2.3565121995791043e-06,3.0060086064886524e-05,1.5217843822719572e-06,2.8574943858906348e-05,1.3503018332713793e-07
silicon,0.1,gamma,10200000.0,286.759771425213,18.484866436849707,2.8651535104165104e-05,1.3166121148014804e-07,0.0005008545400837402,2.3014814021132047e-06,2.8113703080903234e-05,1.812241807534285e-06,2.8651535104165104e-05,1.3166121148014804e-07
silicon,0.1,gamma,10300000.0,298.9584707311713,16.39832462398524,2.8333647461231074e-05,1.2745587708603396e-07,0.0004961159791558944,2.2318644409416088e-06,2.9025094245744788e-05,1.5920703518432271e-06,2.8333647461231074e-05,1.2745587708603396e-07
silicon,0.1,gamma,10400000.0,308.66187570848047,17.135501002475912,2.8395322755278726e-05,1.3280622770729782e-07,0.0004980205089360865,2.3292188410773613e-06,2.9679026510430815e-05,1.6476443271611453e-06,2.8395322755278726e-05,1.3280622770729782e-07
silicon,0.1,gamma,10500000.0,259.7577416649141,16.741541375571607,2.8310650859276053e-05,1.334524186440512e-07,0.0004973576340279762,2.344560424681638e-06,2.4738832539515625e-05,1.5944325119592007e-06,2.8310650859276053e-05,1.334524186440512e-07
silicon,0.1,gamma,10600000.0,274.90745913263237,15.93436541266134,2.8221382981998084e-05,1.1137029759958867e-07,0.0004965107268126977,1.9593012413132495e-06,2.5934665955908714e-05,1.5032420200623906e-06,2.8221382981998084e-05,1.1137029759958867e-07
silicon,0.1,gamma,10700000.0,315.5534103991258,17.294670259349818,2.8247604075401695e-05,1.2059757807941192e-07,0.0004976233224335631,2.12450134105964e-06,2.949097293449774e-05,1.6163243233037214e-06,2.8247604075401695e-05,1.2059757807941192e-07
silicon,0.1,gamma,10800000.0,256.16332821302336,16.014566743411237,2.8232649424167173e-05,1.1632850661234296e-07,0.0004979981553765463,2.051931211468413e-06,2.3718826686391053e-05,1.482830254019559e-06,2.8232649424167173e-05,1.1632850661234296e-07
silicon,0.1,gamma,10900000.0,291.3915074068624,17.456703568784686,2.7936572234027105e-05,1.3582433082335482e-07,0.0004934094124309506,2.3989776387934833e-06,2.6733165817143338e-05,1.6015324375031821e-06,2.7936572234027105e-05,1.3582433082335482e-07
silicon,0.1,gamma,11000000.0,298.49513476029284,17.822902220695894,2.8221760401548774e-05,1.3547469625085505e-07,0.0004991334122631342,2.395980789610019e-06,2.7135921341844804e-05,1.6202638382450812e-06,2.8221760401548774e-05,1.3547469625085505e-07
silicon,0.1,gamma,11100000.0,263.2430286981352,15.473537926874412,2.807430530725833e-05,1.2151471480367612e-07,0.0004971355652600628,2.1518434952179426e-06,2.3715588171003173e-05,1.3940124258445416e-06,2.807430530725833e-05,1.2151471480367612e-07
silicon,0.1,gamma,11200000.0,259.9791726064551,16.062773398485,2.8129440233441347e-05,1.2980704398405788e-07,0.0004986779349565378,2.301298941456629e-06,2.321242612557635e-05,1.4341761962933036e-06,2.8129440233441347e-05,1.2980704398405788e-07
silicon,0.1,gamma,11300000.0,294.81740252793946,16.930407837845586,2.8059316246598377e-05,1.3905612936403262e-07,0.0004980094222709514,2.4680144679161584e-06,2.6090035621941546e-05,1.4982661803403173e-06,2.8059316246598377e-05,1.3905612936403262e-07
silicon,0.1,gamma,11400000.0,269.2225204839614,18.808878577155117,2.8210749021559606e-05,1.258607319393965e-07,0.000501271748313456,2.236335931028383e-06,2.3616010568768543e-05,1.6499016295750102e-06,2.8210749021559606e-05,1.258607319393965e-07
silicon,0.1,gamma,11500000.0,290.3545309158,17.15614394902475,2.8092962274018055e-05,1.2096146462877162e-07,0.000499754291227947,2.1518714607296845e-06,2.5248220079634783e-05,1.4918386042630216e-06,2.8092962274018055e-05,1.2096146462877162e-07
silicon,0.1,gamma,11600000.0,306.01362793054284,17.539180667481645,2.8021461298158978e-05,9.88063025429947e-08,0.0004990576904811159,1.7598249040007994e-06,2.6380485166426106e-05,1.51199833340359e-06,2.8021461298158978e-05,9.88063025429947e-08
